;ANALISIS HARGA SATUAN PEKERJAAN (AHSP) BIDANG CIPTA KARYA;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN PERSIAPAN;;;;;;;;;
;(K3) Pembuatan 1 m2 pagar sementara dari kayu tinggi 2 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
PB45;F;Harga Satuan Pekerjaan (D+E);;;;;Rp12.890,34;;;
;;;;;;;;;;
;Pemasangan dan membuka bekisting 1 buah komponen Kolom beton pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,071;Rp93.000;Rp6.603,00;;;
;;Tukang kayu;L.02;OH;0,024;Rp98.000;Rp2.352,00;;;
;;Mandor;L.04;OH;0,005;Rp111.000;Rp555,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp9.510,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp9.510,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp903,45;;;
PB46;F;Harga Satuan Pekerjaan (D+E);;;;;Rp10.413,45;;;
;;;;;;;;;;
;Penuangan/menebar beton untuk 1 buah komponen plat pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,064;Rp93.000;Rp5.952,00;;;
;;Tukang Batu;L.02;OH;0,244;Rp98.000;Rp23.912,00;;;
;;Tukang vibrator;L.02;OH;0,128;Rp98.000;Rp12.544,00;;;
;;Kepala Tukang;L.03;OH;0,034;Rp106.000;Rp3.604,00;;;
;;Mandor;L.04;OH;0,073;Rp111.000;Rp8.103,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp54.115,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp54.115,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp5.140,93;;;
PB47;F;Harga Satuan Pekerjaan (D+E);;;;;Rp59.255,93;;;
;;;;;;;;;;
;Penuangan/menebar beton untuk 1 buah komponen balok pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,069;Rp93.000;Rp6.417,00;;;
;;Tukang Batu;L.02;OH;0,242;Rp98.000;Rp23.716,00;;;
;;Tukang vibrator;L.02;OH;0,138;Rp98.000;Rp13.524,00;;;
;;Kepala Tukang;L.03;OH;0,037;Rp106.000;Rp3.922,00;;;
;;Mandor;L.04;OH;0,073;Rp111.000;Rp8.103,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp55.682,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp55.682,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp5.289,79;;;
PB48;F;Harga Satuan Pekerjaan (D+E);;;;;Rp60.971,79;;;
;;;;;;;;;;
;Penuangan/menebar beton untuk 1 buah komponen kolom pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,061;Rp93.000;Rp5.673,00;;;
;;Tukang Batu;L.02;OH;0,213;Rp98.000;Rp20.874,00;;;
;;Tukang vibrator;L.02;OH;0,122;Rp98.000;Rp11.956,00;;;
;;Kepala Tukang;L.03;OH;0,033;Rp106.000;Rp3.498,00;;;
;;Mandor;L.04;OH;0,073;Rp111.000;Rp8.103,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp50.104,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp50.104,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp4.759,88;;;
PB49;F;Harga Satuan Pekerjaan (D+E);;;;;Rp54.863,88;;;
;;;;;;;;;;
;Ereksi 1 buah komponen untuk pelat pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Operator crane;L.05;OH;0,067;Rp158.700;Rp10.632,90;;;
;;Pembantu operator crane;L.06;OH;0,067;Rp119.100;Rp7.979,70;;;
;;Pekerja;L.01;OH;0,067;Rp93.000;Rp6.231,00;;;
;;Tukang Batu;L.02;OH;0,067;Rp98.000;Rp6.566,00;;;
;;Tukang ereksi;L.02;OH;0,134;Rp98.000;Rp13.132,00;;;
;;Kepala tukang;L.03;OH;0,067;Rp106.000;Rp7.102,00;;;
;;Mandor;L.04;OH;0,067;Rp111.000;Rp7.437,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp59.080,60;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;6,676;Rp6.000;Rp40.056,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp40.056,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa crane;E.19;unit hari;0,067;Rp2.060.600;Rp138.060,20;;;
;;Sewa pipe support;E.147;Buah hari;1,1;Rp70.500;Rp77.550,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp215.610,20;;;
;D;Jumlah (A+B+C);;;;;Rp314.746,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp29.900,95;;;
PB50;F;Harga Satuan Pekerjaan (D+E);;;;;Rp344.647,75;;;
;;;;;;;;;;
;Ereksi 1 buah komponen untuk balok pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Operator crane;L.05;OH;0,061;Rp158.700;Rp9.680,70;;;
;;Pembantu operator crane;L.06;OH;0,061;Rp119.100;Rp7.265,10;;;
;;Pekerja;L.01;OH;0,061;Rp93.000;Rp5.673,00;;;
;;Tukang Batu;L.02;OH;0,061;Rp98.000;Rp5.978,00;;;
;;Tukang ereksi;L.02;OH;0,122;Rp98.000;Rp11.956,00;;;
;;Kepala tukang;L.03;OH;0,061;Rp106.000;Rp6.466,00;;;
;;Mandor;L.04;OH;0,061;Rp111.000;Rp6.771,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp53.789,80;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;6,11;Rp6.000;Rp36.660,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp36.660,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa crane;E.19;unit hari;0,061;Rp2.060.600;Rp125.696,60;;;
;;Sewa pipe support;E.147;Buah hari;1,1;Rp70.500;Rp77.550,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp203.246,60;;;
;D;Jumlah (A+B+C);;;;;Rp293.696,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp27.901,16;;;
PB51;F;Harga Satuan Pekerjaan (D+E);;;;;Rp321.597,56;;;
;;;;;;;;;;
;Ereksi 1 buah komponen untuk Kolom pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Operator crane;L.05;OH;0,083;Rp158.700;Rp13.172,10;;;
;;Pembantu operator crane;L.06;OH;0,083;Rp119.100;Rp9.885,30;;;
;;Pekerja;L.01;OH;0,083;Rp93.000;Rp7.719,00;;;
;;Tukang Batu;L.02;OH;0,083;Rp98.000;Rp8.134,00;;;
;;Tukang ereksi;L.02;OH;0,166;Rp98.000;Rp16.268,00;;;
;;Kepala tukang;L.03;OH;0,083;Rp106.000;Rp8.798,00;;;
;;Mandor;L.04;OH;0,083;Rp111.000;Rp9.213,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp73.189,40;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;8,277;Rp6.000;Rp49.662,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp49.662,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa crane;E.19;unit hari;0,083;Rp2.060.600;Rp171.029,80;;;
;;Sewa pipe support;E.147;Buah hari;2,2;Rp70.500;Rp155.100,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp326.129,80;;;
;D;Jumlah (A+B+C);;;;;Rp448.981,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp42.653,21;;;
PB52;F;Harga Satuan Pekerjaan (D+E);;;;;Rp491.634,41;;;
;;;;;;;;;;
;Melangsir 1 buah komponen plat pracetak ( ± 20 m);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,019;Rp93.000;Rp1.767,00;;;
;;Tukang Batu;L.02;OH;0,038;Rp98.000;Rp3.724,00;;;
;;Operator crane;L.05;OH;0,019;Rp158.700;Rp3.015,30;;;
;;Pembantu operator crane;L.06;OH;0,019;Rp119.100;Rp2.262,90;;;
;;;;JUMLAH TENAGA KERJA;;;Rp10.769,20;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;1,897;Rp6.000;Rp11.382,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp11.382,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa crane;E.19;UH;0,019;Rp2.060.600;Rp39.151,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp39.151,40;;;
;D;Jumlah (A+B+C);;;;;Rp61.302,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp5.823,75;;;
PB53;F;Harga Satuan Pekerjaan (D+E);;;;;Rp67.126,35;;;
;;;;;;;;;;
;Melangsir 1 buah komponen balok pracetak ( ± 20 m);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,019;Rp93.000;Rp1.767,00;;;
;;Tukang Batu;L.02;OH;0,038;Rp98.000;Rp3.724,00;;;
;;Operator crane;L.05;OH;0,019;Rp158.700;Rp3.015,30;;;
;;Pembantu operator crane;L.06;OH;0,019;Rp119.100;Rp2.262,90;;;
;;;;JUMLAH TENAGA KERJA;;;Rp10.769,20;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;1,897;Rp6.000;Rp11.382,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp11.382,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa crane;E.19;UH;0,019;Rp2.060.600;Rp39.151,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp39.151,40;;;
;D;Jumlah (A+B+C);;;;;Rp61.302,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp5.823,75;;;
PB54;F;Harga Satuan Pekerjaan (D+E);;;;;Rp67.126,35;;;
;;;;;;;;;;
;Melangsir 1 buah komponen kolom pracetak ( ± 20 m);;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,019;Rp93.000;Rp1.767,00;;;
;;Tukang Batu;L.02;OH;0,038;Rp98.000;Rp3.724,00;;;
;;Operator crane;L.05;OH;0,019;Rp158.700;Rp3.015,30;;;
;;Pembantu operator crane;L.06;OH;0,019;Rp119.100;Rp2.262,90;;;
;;;;JUMLAH TENAGA KERJA;;;Rp10.769,20;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;1,897;Rp6.000;Rp11.382,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp11.382,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa crane;E.19;UH;0,019;Rp2.060.600;Rp39.151,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp39.151,40;;;
;D;Jumlah (A+B+C);;;;;Rp61.302,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp5.823,75;;;
PB55;F;Harga Satuan Pekerjaan (D+E);;;;;Rp67.126,35;;;
;;;;;;;;;;
;Bahan 1 m3 grouting campuran;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;;;JUMLAH TENAGA KERJA;;;;;;
;B;BAHAN;;;;;;;;
;;Semen grout;M.506; Kg ;1200;Rp4.300;Rp5.160.000,00;;;
;;Screening;M.507; Kg ;650;Rp1.100;Rp715.000,00;;;
;;Air;M.02; m3 ;350;Rp1;Rp350,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp5.875.350,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp5.875.350,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp558.158,25;;;
PB56;F;Harga Satuan Pekerjaan (D+E);;;;;Rp6.433.508,25;;;
;;;;;;;;;;
;Bahan 1 m3 grouting tidak campuran;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;;;JUMLAH TENAGA KERJA;;;;;;
;B;BAHAN;;;;;;;;
;;Semen grout;M.506; Kg ;1850;Rp4.300;Rp7.955.000,00;;;
;;Air;M.02; m3 ;400;Rp1;Rp400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp7.955.400,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp7.955.400,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp755.763,00;;;
PB57;F;Harga Satuan Pekerjaan (D+E);;;;;Rp8.711.163,00;;;
;;;;;;;;;;
;Upah melakukan 1 titik grouting pada join pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Tukang Batu;L.02;OH;0,367;Rp98.000;Rp35.966,00;;;
;;Kepala tukang;L.03;OH;0,074;Rp106.000;Rp7.844,00;;;
;;Mandor;L.04;OH;0,037;Rp111.000;Rp4.107,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp47.917,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp47.917,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp4.552,12;;;
PB58;F;Harga Satuan Pekerjaan (D+E);;;;;Rp52.469,12;;;
;;;;;;;;;;
;Pemasangan 1 titik Bekisting join pracetak;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,147;Rp93.000;Rp13.671,00;;;
;;Tukang kayu;L.02;OH;0,147;Rp98.000;Rp14.406,00;;;
;;Kepala tukang;L.03;OH;0,015;Rp106.000;Rp1.590,00;;;
;;Mandor;L.04;OH;0,005;Rp111.000;Rp555,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp30.222,00;;;
;B;BAHAN;;;;;;;;
;;Kayu kaso 5/7;M.86; m3 ;0,012;Rp7.579.000;Rp90.948,00;;;
;;Kayu papan kelas III;M.94; m3 ;0,004;Rp2.088.900;Rp8.355,60;;;
;;Paku Biasa;M.200; Kg ;0,264;Rp18.000;Rp4.752,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp104.055,60;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp134.277,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp12.756,37;;;
PB59;F;Harga Satuan Pekerjaan (D+E);;;;;Rp147.033,97;;;
;;;;;;;;;;
;Upah 1 titik Join dengan Sling;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,22;Rp93.000;Rp20.460,00;;;
;;Tukang kayu;L.02;OH;0,22;Rp98.000;Rp21.560,00;;;
;;Tukang besi;L.02;OH;0,22;Rp98.000;Rp21.560,00;;;
;;Mandor;L.04;OH;0,011;Rp111.000;Rp1.221,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp64.801,00;;;
;B;BAHAN;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp64.801,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp6.156,10;;;
PB60;F;Harga Satuan Pekerjaan (D+E);;;;;Rp70.957,10;;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN BESI DAN ALUMUNIUM;;;;;;;;;
;Pemasangan 1 kg besi profil;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,06;Rp93.000;Rp5.580,00;;;
;;Tukang Las Konstruksi;L.02;OH;0,06;Rp98.000;Rp5.880,00;;;
;;Kepala tukang;L.03;OH;0,006;Rp106.000;Rp636,00;;;
;;Mandor;L.04;OH;0,003;Rp111.000;Rp333,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp12.429,00;;;
;B;BAHAN;;;;;;;;
;;Besi Profil;M.145; Kg ;1,15;Rp11.950;Rp13.742,50;;;
;;;;JUMLAH HARGA BAHAN;;;Rp13.742,50;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp26.171,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp2.486,29;;;
PBA1;F;Harga Satuan Pekerjaan (D+E);;;;;Rp28.657,79;1;;
;;;;;;;;;;
;Pemasangan 1 kg rangka kuda-kuda baja IWF;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,06;Rp93.000;Rp5.580,00;;;
;;Tukang Las Konstruksi;L.02;OH;0,06;Rp98.000;Rp5.880,00;;;
;;Kepala tukang;L.03;OH;0,006;Rp106.000;Rp636,00;;;
;;Mandor;L.04;OH;0,003;Rp111.000;Rp333,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp12.429,00;;;
;B;BAHAN;;;;;;;;
;;Besi IWF;M.145; Kg ;1,15;Rp11.950;Rp13.742,50;;;
;;;;JUMLAH HARGA BAHAN;;;Rp13.742,50;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp26.171,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp2.486,29;;;
PBA2;F;Harga Satuan Pekerjaan (D+E);;;;;Rp28.657,79;2;;
;;;;;;;;;;
;Pengerjaan 100 kg pekerjaan perakitan;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,1;Rp93.000;Rp9.300,00;;;
;;Tukang Besi Konstruksi;L.02;OH;0,1;Rp98.000;Rp9.800,00;;;
;;Kepala tukang;L.03;OH;0,001;Rp106.000;Rp106,00;;;
;;Mandor;L.04;OH;0,005;Rp111.000;Rp555,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp19.761,00;;;
;B;BAHAN;;;;;;;;
;;Solar;M.415; L ;1;Rp6.000;Rp6.000,00;;;
;;Minyak pelumas;M.409; L ;0,1;Rp43.200;Rp4.320,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp10.320,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa alat Perakitan Baja IWF;E.148;Jam;0,8;Rp268.700;Rp214.960,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp214.960,00;;;
;D;Jumlah (A+B+C);;;;;Rp245.041,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp23.278,90;;;
PBA3;F;Harga Satuan Pekerjaan (D+E);;;;;Rp268.319,90;3;;
;;;;;;;;;;
;Pembuatan 1 m2 pintu besi plat baja tebal 2 mm rangkap, rangka baja siku;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,05;Rp93.000;Rp97.650,00;;;
;;Tukang Las;L.02;OH;1,05;Rp98.000;Rp102.900,00;;;
;;Kepala tukang;L.03;OH;0,105;Rp106.000;Rp11.130,00;;;
;;Mandor;L.04;OH;0,052;Rp111.000;Rp5.772,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp217.452,00;;;
;B;BAHAN;;;;;;;;
;;Besi siku L 30.30.3;M.508; Kg ;15;Rp16.200;Rp243.000,00;;;
;;Besi plat baja;M.140; Kg ;32,8;Rp18.500;Rp606.800,00;;;
;;Kawat las;M.196; Kg ;0,05;Rp160.500;Rp8.025,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp857.825,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp1.075.277,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp102.151,32;;;
PBA4;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.177.428,32;4;;
;;;;;;;;;;
;Pengerjaan 10 cm pengelasan dengan las listrik;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,04;Rp93.000;Rp3.720,00;;;
;;Tukang Besi Konstruksi;L.02;OH;0,02;Rp98.000;Rp1.960,00;;;
;;Kepala tukang;L.03;OH;0,002;Rp106.000;Rp212,00;;;
;;Mandor;L.04;OH;0,002;Rp111.000;Rp222,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp6.114,00;;;
;B;BAHAN;;;;;;;;
;;Kawat las listrik;M.196; Kg ;0,4;Rp160.500;Rp64.200,00;;;
;;Solar;M.415; L ;0,3;Rp6.000;Rp1.800,00;;;
;;Minyak pelumas;M.409; L ;0,04;Rp43.200;Rp1.728,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp67.728,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa alat Las Listrik;E.45;Jam;0,17;Rp323.900;Rp55.063,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp55.063,00;;;
;D;Jumlah (A+B+C);;;;;Rp128.905,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp12.245,98;;;
PBA5;F;Harga Satuan Pekerjaan (D+E);;;;;Rp141.150,98;5;;
;;;;;;;;;;
;Pembuatan 1 m2 rangka jendela besi scuare tube/Pipa kotak (25 x 5) cm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,65;Rp93.000;Rp60.450,00;;;
;;Tukang Las;L.02;OH;0,65;Rp98.000;Rp63.700,00;;;
;;Kepala tukang;L.03;OH;0,065;Rp106.000;Rp6.890,00;;;
;;Mandor;L.04;OH;0,032;Rp111.000;Rp3.552,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp134.592,00;;;
;B;BAHAN;;;;;;;;
;;Besi scuare tube;M.509; m ;4,76;Rp16.300;Rp77.588,00;;;
;;Besi lis kaca (1 x 1) cm;M.510; m ;4,522;Rp12.900;Rp58.333,80;;;
;;Pengelasan;M.511; cm ;20;Rp1.100;Rp22.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp157.921,80;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp292.513,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp27.788,81;;;
PBA6;F;Harga Satuan Pekerjaan (D+E);;;;;Rp320.302,61;6;;
;;;;;;;;;;
;Pemasangan 1 m2 pintu rolling door besi;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,2;Rp93.000;Rp111.600,00;;;
;;Tukang Las;L.02;OH;1,2;Rp98.000;Rp117.600,00;;;
;;Kepala tukang;L.03;OH;0,12;Rp106.000;Rp12.720,00;;;
;;Mandor;L.04;OH;0,006;Rp111.000;Rp666,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp242.586,00;;;
;B;BAHAN;;;;;;;;
;;Pintu gulung besi;M.512; m2 ;1;Rp227.800;Rp227.800,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp227.800,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp470.386,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp44.686,67;;;
PBA7;F;Harga Satuan Pekerjaan (D+E);;;;;Rp515.072,67;7;;
;;;;;;;;;;
;Pemasangan 1 m2 pintu lipat (folding door) bahan plastik/PVC;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,44;Rp93.000;Rp40.920,00;;;
;;Tukang;L.02;OH;0,44;Rp98.000;Rp43.120,00;;;
;;Kepala tukang;L.03;OH;0,044;Rp106.000;Rp4.664,00;;;
;;Mandor;L.04;OH;0,022;Rp111.000;Rp2.442,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp91.146,00;;;
;B;BAHAN;;;;;;;;
;;Pintu lipat;M.513; m2 ;1;Rp236.400;Rp236.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp236.400,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp327.546,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp31.116,87;;;
PBA8;F;Harga Satuan Pekerjaan (D+E);;;;;Rp358.662,87;8;;
;;;;;;;;;;
;Pemasangan 1 m2 sunscreen alluminium;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,08;Rp93.000;Rp7.440,00;;;
;;Tukang;L.02;OH;0,8;Rp98.000;Rp78.400,00;;;
;;Kepala tukang;L.03;OH;0,08;Rp106.000;Rp8.480,00;;;
;;Mandor;L.04;OH;0,004;Rp111.000;Rp444,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp94.764,00;;;
;B;BAHAN;;;;;;;;
;;Sunscreen alluminium;M.514; m2 ;1;Rp179.000;Rp179.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp179.000,00;;;
;C;PERALATAN;;;;;;;;
;;;;JUMLAH HARGA ALAT;;;;;;
;D;Jumlah (A+B+C);;;;;Rp273.764,00;;;
